V1,V2,V3,V4,V5,target
128.93723,233.88095,115.35714,529.5476,30.34661,-1
107.876884,235.6,109.84,574.2,19.170645,-1
119.29565,224.6804,105.27835,468.73196,18.626364,-1
101.84375,222.5,103.166664,405.0,22.161654,-1
128.39702,244.45454,117.74545,523.7636,17.623762,-1
152.73863,234.63637,119.27273,505.0909,13.376308,-1
135.8518,225.82353,108.37815,598.6891,29.074484,-1
120.70698,227.90741,107.28704,656.25,28.35537,-1
123.216995,239.625,112.74306,579.38196,33.679962,-1
134.36351,193.82945,81.83721,371.3256,20.962914,-1
117.17154,237.29453,109.0685,746.84247,27.934671,-1
127.910835,223.82143,102.05357,520.8036,31.726505,-1
131.1271,180.0691,76.99859,283.7024,20.257956,-1
126.72263,196.58182,87.86363,386.29092,33.060062,-1
119.10247,201.85916,89.8169,438.57745,38.09474,-1
133.76637,227.36996,105.51282,658.6337,35.947872,-1
130.87769,196.81114,84.50155,465.35605,34.695564,-1
136.48138,189.78809,79.29801,368.82782,18.62708,-1
125.90481,207.0,94.69565,605.7681,33.611366,-1
136.43443,193.45653,93.54348,467.5435,25.1669,-1
125.77305,235.56085,107.95767,765.84656,36.774338,-1
134.54985,226.20454,99.704544,676.7727,50.395927,-1
135.8468,265.4859,125.26057,885.0211,18.141338,-1
120.72123,253.7521,118.542015,893.2689,24.562687,-1
123.66202,203.91667,98.361115,604.44446,42.016716,-1
116.42359,203.91765,88.68235,531.4471,31.058052,-1
137.84355,210.48781,99.731705,614.6585,48.00761,-1
126.27273,224.36586,106.23577,721.17883,31.65371,-1
122.971344,223.34883,98.83721,794.93024,34.24111,-1
136.71468,208.91304,91.73913,601.087,32.934258,-1
130.15074,245.05756,112.46763,825.0935,34.04516,-1
122.23976,231.73077,105.90385,647.11536,36.195206,-1
126.59503,265.56863,160.07843,511.11765,37.903305,-1
131.78357,221.17392,105.26087,584.56525,59.0607,-1
125.11198,240.86598,116.41237,639.4949,41.1387,-1
129.7387,208.24,101.64,317.12,23.681013,-1
121.54017,267.23944,162.09155,339.5845,27.975256,-1
132.25716,192.72528,92.63187,155.94505,13.240915,-1
128.73363,214.76712,107.438354,233.80821,26.402838,-1
128.72934,231.93048,122.588234,230.5508,23.437414,-1
123.05556,232.64706,124.411766,373.58823,41.857975,-1
129.76677,188.66412,79.12214,368.1374,41.628918,-1
125.02745,215.1875,107.8,310.1125,26.587015,-1
130.4537,188.17392,87.76812,253.9855,21.49572,-1
127.37014,204.8238,91.53809,621.7762,48.497932,-1
124.75242,201.46153,89.87363,494.3956,24.102812,-1
126.31218,221.77525,101.90909,621.9369,32.62054,-1
115.64053,212.88461,99.84615,668.125,32.913635,-1
127.64124,196.47423,83.13402,490.0309,50.38872,-1
127.54097,197.4796,85.918365,512.32654,35.078026,-1
123.86048,214.52942,94.23529,677.6961,24.190628,-1
128.56488,203.46495,89.99262,604.3764,37.250168,-1
107.97895,217.95833,93.583336,677.5,25.557634,-1
132.20229,199.87013,83.0,472.33768,30.975689,-1
124.45674,246.0,136.50575,591.7241,32.545444,-1
127.80129,194.47469,85.00949,199.58861,19.195894,-1
116.80229,171.04546,79.27273,334.13635,37.85018,-1
132.18582,174.46465,72.83839,340.9091,26.20706,-1
121.58166,222.71428,103.17857,811.2321,31.32633,-1
130.5031,174.44302,72.14286,282.81702,20.10002,-1
128.62477,187.44067,80.789345,347.10413,29.997974,-1
127.76157,200.65186,87.385185,506.58517,27.739305,-1
118.351585,209.98051,90.5731,568.52045,32.585667,-1
133.7344,182.06667,73.48889,340.1889,16.95155,-1
137.00784,199.91827,86.86539,526.07214,29.092365,-1
136.55168,201.02597,88.38312,514.2727,27.369896,-1
128.41661,204.75111,90.68,555.8555,35.928764,-1
119.97177,228.42632,103.447365,727.4316,22.629877,-1
134.66617,192.95238,80.190475,396.5595,24.36675,-1
127.21431,202.53673,92.25989,592.774,49.22384,-1
121.5034,288.99527,177.24057,480.70282,24.990759,-1
122.2429,377.6866,270.80634,399.05634,27.16024,-1
132.77734,296.53812,189.861,409.8072,36.129555,-1
125.10402,451.55554,331.3889,538.2361,47.559025,-1
135.87083,283.2,186.8,276.6,23.095936,-1
121.53711,334.53125,221.51562,385.35938,46.650837,-1
119.17349,274.63635,155.23077,519.3147,30.015942,-1
103.048615,337.77777,198.22223,441.1111,71.039024,-1
131.75066,277.01053,159.36842,463.4737,42.122673,-1
129.95567,231.39565,109.8162,611.2461,26.399696,-1
116.9787,252.5283,131.56604,582.49054,18.256313,-1
124.7945,319.2587,207.48262,508.80695,27.295885,-1
124.77322,249.10878,117.280334,647.6548,30.450338,-1
128.41673,187.22363,83.85232,271.81857,34.043545,-1
127.76311,218.20561,101.05296,524.6137,37.32384,-1
125.631744,230.08257,105.51376,667.0826,30.671621,-1
137.6815,203.88763,92.37079,372.59552,23.52708,-1
119.597015,212.07143,95.7619,587.9048,37.18454,-1
135.4375,234.94737,108.52631,570.6842,19.241718,-1
122.72489,201.44827,87.655174,359.34482,22.801004,-1
142.19254,227.0238,102.28571,661.4048,24.12417,-1
109.5,227.09525,99.61905,704.381,28.241508,-1
132.5743,204.44681,91.085106,413.31915,38.310966,-1
132.41986,185.85938,79.796875,355.46875,20.70543,-1
127.75316,207.54839,92.395164,531.1613,29.961786,-1
119.460686,237.88235,110.37815,690.5168,26.42273,-1
124.23309,222.5081,100.24324,653.5946,29.598581,-1
119.330894,250.11667,119.71667,665.38336,33.613323,-1
140.63889,248.27777,117.888885,662.1111,42.36613,-1
139.7043,247.63829,119.61702,623.19147,20.959574,-1
135.49353,214.97437,101.25641,457.07693,24.410526,-1
127.08031,242.08844,112.40136,608.62585,37.404743,-1
120.59624,242.9069,116.16361,635.7151,28.087738,-1
126.666664,246.1132,143.84906,440.5849,35.59827,-1
127.808174,245.35,141.65,516.15,42.707954,-1
128.43723,264.11392,178.91139,357.13925,11.740518,-1
127.46443,296.97113,215.57864,304.52957,8.742673,-1
124.74989,277.51334,157.30667,550.9733,36.423252,-1
123.47263,278.23404,134.02127,736.44684,20.666882,-1
130.36824,267.65454,175.79091,356.21817,18.804993,-1
123.98268,257.81818,125.09091,678.75,23.384317,-1
126.75044,251.02509,124.996864,575.7994,43.974186,-1
129.80956,215.72223,113.40278,296.2176,41.775967,-1
128.5496,187.23317,83.62285,152.56494,10.311843,-1
124.14701,279.90244,168.97562,430.04877,35.118786,-1
130.17133,178.37386,76.18237,189.51367,10.487265,-1
126.46342,195.0,85.25,86.5,7.327175,-1
130.53186,204.56522,84.95652,263.82608,18.424114,-1
129.16518,187.90384,84.60256,242.73077,19.269333,-1
128.54803,222.36415,100.46779,653.1204,26.957586,-1
125.068275,229.41808,105.72317,698.78534,36.432655,-1
133.2072,234.3875,105.0125,794.55,36.520096,-1
121.4205,239.48077,110.53846,727.62305,26.838993,-1
125.38131,222.04744,102.15939,595.4801,32.53587,-1
141.41258,225.30508,105.23729,654.4915,34.755756,-1
123.29209,230.98291,110.74359,648.12823,31.529934,-1
126.01378,233.59375,112.71875,667.84375,27.52208,-1
114.59653,239.49231,109.03077,720.4308,25.952547,-1
128.508,215.73256,97.24419,498.9186,50.794327,-1
120.633835,216.58656,101.16418,583.7776,36.541546,-1
132.82675,200.18965,91.12931,365.27585,26.978317,-1
135.88205,215.08163,108.591835,553.4286,29.080309,-1
140.13564,210.53192,93.97872,422.59573,26.347282,-1
131.40579,212.2892,96.777,505.00696,30.536654,-1
139.7649,209.975,91.2,512.05,42.51938,-1
134.0295,198.19276,98.783134,430.0,40.8452,-1
121.29912,215.87079,99.29214,556.2191,20.87527,-1
131.55464,215.40556,101.19881,483.92245,39.677166,-1
134.82605,203.54193,94.490326,484.25806,34.126427,-1
118.0268,218.0351,101.467834,540.08185,34.351456,-1
119.013916,229.76389,109.19444,603.06946,39.39202,-1
126.25555,208.67403,91.98895,521.76245,35.92782,-1
127.77831,222.53847,106.38461,648.0769,32.66865,-1
131.049,191.95026,85.33831,333.3234,31.3025,-1
135.5819,212.82422,97.63281,509.72266,32.463787,-1
126.8207,204.6879,93.27389,567.38214,27.608503,-1
130.6371,202.53763,91.456985,418.2258,30.380613,-1
116.38663,201.53488,94.65116,456.18604,42.58723,-1
134.312,202.43637,91.76363,467.03638,40.69441,-1
146.625,208.58824,88.70588,454.0,15.857715,-1
115.485504,219.8077,101.23077,551.61536,32.847324,-1
118.59293,220.63158,102.90643,670.0526,30.682459,-1
134.80653,193.32,86.54667,357.66666,23.801386,-1
128.84486,212.92958,96.211266,614.94366,31.116657,-1
123.53652,212.26585,96.087616,511.99698,28.601465,-1
119.18895,212.22449,102.46939,566.53064,22.8586,-1
134.45168,202.78404,91.788734,480.14554,35.49934,-1
125.04657,227.17752,108.33432,572.2337,30.763906,-1
121.209724,237.57143,109.19183,722.5673,30.977524,-1
134.11978,217.41971,98.60219,546.4161,30.872028,-1
126.35346,225.45801,106.30534,667.11066,34.282116,-1
122.02644,227.07242,106.06685,550.96655,36.811623,-1
126.80534,223.8547,106.96296,521.5157,29.902132,-1
122.167564,223.46666,103.38095,641.84283,24.732273,-1
132.85109,208.51163,99.30232,497.48837,37.14732,-1
145.27777,207.94118,95.82353,437.88235,20.938202,-1
134.46199,211.87746,101.62745,436.73038,33.915478,-1
134.66724,234.25676,114.72973,504.28378,44.55788,-1
101.36989,214.47058,111.117645,503.14706,19.518003,-1
126.98683,216.32721,100.66544,585.60297,34.323563,-1
122.08036,226.875,113.28571,460.45834,24.738455,-1
141.0,192.5,86.67647,401.7647,20.617647,-1
115.64368,239.9,121.9,610.3333,25.955149,-1
133.6178,218.9375,115.375,417.45834,27.501484,-1
123.78287,203.34146,90.39024,438.56503,30.539824,-1
125.78261,220.14642,109.04362,536.23987,24.863264,-1
148.46875,222.1,105.3,550.2,34.214764,-1
124.02636,218.91057,105.48781,594.939,28.089855,-1
153.85715,237.6,117.73333,536.5333,19.011808,-1
134.66542,205.45161,96.543015,365.08066,30.571781,-1
117.08368,248.44565,137.42392,510.08694,27.053534,-1
137.68312,228.63855,113.16868,443.53613,34.98307,-1
120.5955,217.5679,104.4321,480.12344,33.60009,-1
118.364685,221.63158,112.68421,617.0,34.036003,-1
136.94002,219.19101,107.764046,496.35956,34.942204,-1
146.23077,214.15384,99.15385,509.15384,20.54091,-1
141.37132,254.14706,147.73529,462.70587,26.501045,-1
117.36467,236.91891,120.98198,485.33334,27.017443,-1
136.24802,229.2,119.97895,480.70526,34.13896,-1
122.452324,226.0346,110.78324,506.9508,33.628113,-1
130.32368,237.36957,128.89752,448.40994,30.51313,-1
123.52375,243.01852,128.66667,396.0,21.406704,-1
139.40057,230.86363,128.40909,420.95456,39.059395,-1
118.701065,237.30496,123.028366,485.56738,33.552444,-1
136.72917,217.6,97.53333,512.5333,28.84025,-1
104.375,236.92308,123.07692,603.46155,18.087885,-1
142.37582,223.89473,112.710526,474.60526,23.820776,-1
124.17821,211.83963,98.81447,481.6698,36.526493,-1
133.38705,226.84444,116.47222,432.16666,34.913708,-1
118.06196,228.72832,111.595375,451.59537,29.671808,-1
115.4673,240.47945,131.19179,463.17807,25.07606,-1
126.589325,224.70415,114.48521,415.11835,32.778046,-1
113.145836,222.4762,109.333336,602.4762,34.324184,-1
135.62756,243.0,117.976746,642.0465,54.44585,-1
132.4141,238.5026,130.37306,391.6373,40.861984,-1
117.001816,252.94286,147.71428,421.08572,12.687323,-1
119.28174,250.71875,120.958336,640.5833,33.743427,-1
120.95114,230.66534,116.70518,486.0,38.469833,-1
110.0,239.57143,131.77551,449.06122,23.221136,-1
126.1253,249.56772,150.52737,386.99713,27.306223,-1
142.1435,237.21428,109.71429,502.92856,28.588633,-1
137.78339,228.5,106.91305,514.8043,31.802141,-1
131.19762,188.27928,81.41441,253.8108,19.456661,-1
138.63388,221.56522,97.78261,436.43478,20.223982,-1
142.72421,217.32143,100.78571,472.35715,16.556143,-1
127.81682,241.40298,119.19403,587.97015,28.728687,-1
133.42358,206.89386,103.167595,295.10056,27.733278,-1
101.09333,239.57895,117.8421,584.5263,13.498538,-1
133.8442,194.175,87.85,311.3,21.666565,-1
127.70111,340.25055,212.75615,274.56152,12.503299,-1
125.72718,306.98877,196.47752,418.4944,32.29897,-1
126.6167,315.34286,144.98572,260.32858,35.38667,-1
118.198845,313.9079,204.61842,508.0263,29.092587,-1
126.39829,412.72153,196.93037,364.92404,10.981777,-1
111.6875,392.53845,208.23077,377.07693,54.770096,-1
125.37016,298.4875,180.4375,557.0375,24.800592,-1
133.9427,298.08334,167.75,370.08334,64.23179,-1
123.237816,237.39333,110.92,481.83334,22.737865,-1
124.97535,237.20189,112.078865,570.6372,30.3518,-1
129.01567,236.55183,130.86957,375.85284,29.515514,-1
121.417946,232.44872,112.410255,496.73077,19.690187,-1
126.63664,262.3253,152.10542,423.5723,25.08287,-1
122.99111,250.48167,134.06807,468.4136,35.310043,-1
121.73595,291.72974,217.13513,406.8919,26.128105,-1
119.32979,329.76596,264.53192,592.8936,47.290604,-1
134.82208,235.57895,112.789474,553.2105,25.775843,-1
117.42481,271.48648,170.75676,379.56757,24.111652,-1
131.13937,321.27777,251.27777,581.0185,56.1294,-1
129.3822,234.19966,107.153076,655.59235,26.572226,-1
117.973915,233.44086,106.01075,695.14514,20.775602,-1
118.14922,239.17612,113.92836,643.4358,23.127096,-1
132.94957,228.99268,107.82784,567.685,37.133053,-1
127.897934,235.8878,108.47638,687.21454,28.947165,-1
142.26753,236.88235,107.411766,583.82355,21.736467,-1
118.091,250.048,120.416,645.6,22.862446,-1
132.42735,236.5858,113.69527,570.1805,30.11062,-1
131.73631,250.85161,117.75484,679.2129,26.746386,-1
120.91885,241.74931,113.54496,749.4905,22.244095,-1
129.54272,240.56522,113.858696,632.23914,23.404806,-1
116.01023,254.53659,122.94309,657.70734,25.39912,-1
125.993805,245.79465,113.916664,690.1012,32.371746,-1
128.39491,237.23729,115.567795,519.178,31.18602,-1
116.992294,240.51021,114.15306,635.4184,21.34171,-1
133.25795,237.81609,114.17242,682.86206,33.358276,-1
130.84093,237.79608,111.84314,608.7098,37.56008,-1
115.35697,245.1875,109.4,737.3125,30.573273,-1
136.2552,244.75,110.583336,697.9167,40.635426,-1
134.8437,234.305,110.745,636.345,24.502958,-1
123.72098,241.82169,114.48897,693.4853,19.790325,-1
134.24481,230.47368,108.669174,470.8496,23.3246,-1
119.28637,242.04048,117.91498,575.7692,26.815308,-1
115.60037,245.19118,119.161766,724.5441,37.465862,-1
131.96431,228.9178,112.65069,484.69177,27.709064,-1
130.68636,211.90277,99.71528,386.53473,42.954548,-1
127.25951,240.25,118.51875,515.04376,30.83897,-1
134.16042,494.0824,346.05994,384.88763,48.08496,-1
135.48308,277.60715,161.24603,198.2381,14.822807,-1
129.5847,287.44864,167.10811,169.12433,26.575953,-1
121.08836,426.68784,304.21692,360.1799,24.990335,-1
127.078125,592.3333,429.0,470.33334,33.283714,-1
129.3652,709.45,540.0,597.65,31.795746,-1
123.446686,846.87427,653.8457,714.46857,30.958788,-1
126.890625,312.5,187.0,181.66667,17.608986,-1
128.37563,724.6667,544.2267,590.4267,43.195568,-1
123.82448,226.9125,104.825,498.88126,38.879517,-1
133.96492,259.94565,168.8913,393.5,11.252531,-1
136.73914,231.2653,111.4898,592.551,29.565731,-1
138.314,206.95589,100.661766,387.02942,22.641024,-1
136.67508,237.14635,113.63415,600.4878,27.871595,-1
124.428986,256.93436,166.0202,435.68686,13.408575,-1
115.7025,202.12,95.0,436.28,51.291386,-1
117.41305,238.0204,113.5102,667.7959,28.397709,-1
117.30978,243.25125,116.56281,553.3819,27.895811,-1
133.48405,224.09091,110.163635,446.23636,29.034754,-1
136.89185,236.6207,115.52586,608.56036,23.474953,-1
122.9496,943.4516,736.9355,778.3871,16.664406,-1
96.10156,843.0,662.0,742.0,9.218697,-1
127.921104,243.64331,140.76688,185.08534,8.5717,-1
126.361176,245.77565,156.04695,395.7113,14.558472,-1
119.955605,212.17809,98.80822,603.4247,25.349474,-1
134.72713,213.24113,94.475174,513.01416,34.464363,-1
129.23074,214.32571,100.057144,595.54285,32.930004,-1
125.55382,249.44568,122.305984,762.36584,26.455278,-1
130.41037,217.83472,97.57025,580.5124,33.732815,-1
126.13712,241.58653,112.11539,782.1058,32.56025,-1
119.01345,243.7551,117.47959,755.051,27.661188,-1
118.2859,225.61224,108.32653,657.9388,24.816378,-1
121.01801,260.5096,125.849915,837.4834,21.343393,-1
128.75534,213.78049,96.40854,577.7378,45.6829,-1
133.57387,211.17046,96.78409,559.6023,39.01411,-1
124.846634,211.90454,94.69091,516.0909,48.0214,-1
136.02153,208.48685,93.52631,455.4079,29.2407,-1
136.9551,198.65,86.933334,421.94168,29.007738,-1
128.26227,182.95122,75.65854,285.63416,23.560621,-1
132.35062,265.77777,125.234566,821.5432,23.41962,-1
120.0202,217.0,100.52,593.36,18.458603,-1
122.3125,227.14285,104.7619,635.6905,27.921507,-1
137.09512,208.01587,90.97619,423.96826,27.990667,-1
132.3781,223.78787,100.65151,602.1818,59.904915,-1
129.28044,250.23894,118.00885,791.18585,32.836884,-1
129.89967,217.53383,96.86466,572.5639,44.235935,-1
131.79213,211.52367,97.44795,508.18927,38.752666,-1
129.90604,215.4375,98.4125,570.875,33.534775,-1
134.4395,195.88889,89.44444,394.35556,25.557884,-1
115.15712,214.67647,97.35294,536.9314,30.139042,-1
129.56241,214.91954,97.81609,516.47125,25.679066,-1
140.21724,199.3421,98.76316,408.9737,22.037884,-1
107.92803,234.15152,117.36363,630.63635,20.110485,-1
141.21739,217.9375,97.5625,501.21875,22.616344,-1
127.30152,226.63551,108.8785,632.0187,37.16208,-1
115.761795,228.63571,107.57857,623.79285,37.00718,-1
127.85163,226.75961,107.25961,590.9423,32.228054,-1
126.61553,214.71962,101.98442,559.2866,32.804,-1
120.77608,229.2873,107.46961,682.25964,36.641068,-1
140.13684,223.66667,105.083336,590.8333,26.623892,-1
130.38577,215.87978,98.97268,553.5137,33.398376,-1
131.60284,203.32143,95.46429,435.6905,24.329592,-1
124.88789,220.90392,100.3879,577.83276,35.434273,-1
114.47489,223.95566,103.67487,614.6355,27.433277,-1
132.75204,193.92392,88.82065,373.06522,24.262272,-1
126.64249,196.36111,87.333336,394.18054,33.93243,-1
122.14119,232.33708,119.67416,506.39886,28.589153,-1
134.06937,222.47586,117.10345,428.76895,31.050322,-1
110.53024,230.25807,116.741936,583.70966,20.156464,-1
129.67061,219.1132,101.07547,507.32074,53.190502,-1
139.64095,201.24242,91.954544,391.68182,23.775581,-1
121.890625,253.40291,148.05826,427.78156,19.0616,-1
140.42026,230.7931,119.48276,508.82758,30.396704,-1
123.89489,245.25926,119.06481,798.2685,38.726627,-1
124.89349,245.27219,118.71302,642.21893,35.453747,-1
121.2125,195.16667,88.03333,347.53333,39.113792,-1
129.535,201.5691,91.756096,495.42276,32.665627,-1
122.025055,226.36667,112.566666,643.0333,40.121983,-1
123.685936,218.79646,104.522125,483.35397,37.171955,-1
130.00919,213.0,97.07296,507.9957,32.620968,-1
133.84656,241.98795,123.421684,575.8434,29.511402,-1
129.63219,232.16667,123.53333,434.6,34.570744,-1
133.35707,181.42241,89.68103,243.53448,15.007539,-1
128.12675,187.87234,87.202126,272.46808,18.520494,-1
116.59817,259.64584,137.02083,563.8125,20.575403,-1
131.11667,200.28787,88.47475,416.02524,39.35436,-1
119.91533,250.70615,139.61504,475.79272,27.989918,-1
123.01794,225.67253,106.8169,579.64087,30.835293,-1
129.83035,194.61905,89.61905,389.1905,24.614948,-1
139.32455,249.1628,142.97675,441.46512,26.591618,-1
134.44235,221.96912,107.444016,524.09265,27.156958,-1
128.46936,191.40475,92.64286,295.14285,27.068539,-1
125.518776,226.65227,107.73863,547.61365,33.770195,-1
131.50218,216.31383,97.79256,567.117,27.518255,-1
119.35388,228.38542,107.65972,605.0486,30.801977,-1
129.6553,186.94286,76.685715,287.2,13.273735,-1
131.31062,197.95,84.35,383.05,18.723381,-1
87.140625,370.0,196.0,529.0,54.057262,-1
133.53915,252.81909,135.90955,205.08794,25.284754,-1
134.97379,257.7097,164.19354,313.25806,37.746265,-1
126.18471,325.12244,204.80612,334.35715,16.216238,-1
131.35051,373.19644,242.89285,482.625,27.369612,-1
125.4454,482.8919,278.6757,425.45947,18.620817,-1
141.61392,352.5,208.7,416.1,54.15524,-1
120.77023,492.58334,329.16666,435.625,48.34662,-1
114.45238,428.0476,278.0,518.0,118.8571,-1
122.15904,283.66293,134.94382,212.95506,39.292084,-1
126.96819,263.55185,151.80937,426.04013,27.347591,-1
129.05397,340.82022,215.17978,337.26965,25.549599,-1
130.82071,345.07016,232.45615,358.4386,24.04633,-1
117.72571,404.3,282.8,451.75,34.156982,-1
112.77349,519.9342,384.71054,491.28946,28.145632,-1
132.11667,450.6,306.8,374.0,82.21879,-1
130.81538,336.86935,211.03517,272.79398,10.440247,-1
133.70627,467.4737,341.3158,508.26315,61.43366,-1
122.1564,245.15044,123.61062,552.6637,21.001963,-1
118.71003,258.925,148.575,645.65,23.730309,-1
131.44183,269.22354,168.49413,573.17645,47.75896,-1
135.56406,246.05917,129.14793,532.716,36.480377,-1
124.24632,415.9948,295.34714,449.0259,55.773495,-1
126.41234,444.82745,229.20784,378.8196,7.115902,-1
143.86198,225.75,109.583336,580.2083,27.098072,-1
123.31332,330.125,267.54166,723.8958,59.422043,-1
119.00352,360.976,323.688,784.584,60.34081,-1
135.14062,360.5,207.33333,292.33334,38.26761,-1
126.22814,462.80435,261.67392,397.65216,18.98497,-1
125.51322,271.8846,154.9423,405.44232,30.611736,-1
121.49933,507.79022,302.54544,441.44754,10.353349,-1
122.33112,314.4737,253.78947,737.8947,30.336433,-1
113.18229,222.41667,112.25,565.25,37.940376,-1
147.68,220.22728,110.86363,520.36365,20.665977,-1
134.93506,246.0,131.1413,556.76086,29.280348,-1
128.2287,333.87744,215.7549,323.98038,20.706354,-1
116.58594,258.47223,129.61111,650.69446,36.71812,-1
122.73318,231.4161,111.75168,615.1644,31.45153,-1
129.28238,302.64407,214.50847,632.9322,62.235096,-1
126.73131,242.94339,128.51414,506.0566,27.799763,-1
130.48203,248.62393,127.07692,554.1539,41.116665,-1
153.73512,259.2381,133.38095,432.1905,21.091421,-1
106.35263,253.08333,113.583336,426.83334,36.873283,-1
131.2843,237.84337,130.24097,453.03613,28.259314,-1
117.11575,243.41905,120.13333,584.54285,35.180492,-1
133.41985,241.77272,120.818184,586.6818,22.643568,-1
134.58296,264.57144,151.48572,418.44287,22.977207,-1
120.52319,238.0204,111.14286,580.46936,20.447023,-1
131.7597,238.76852,121.31481,491.1713,31.891378,-1
111.63637,249.41379,137.58621,601.86206,26.902609,-1
120.539246,236.58064,127.645164,606.871,26.660452,-1
133.44444,230.63158,115.98026,591.6382,18.656965,-1
121.91213,241.61421,123.28934,548.2081,29.335949,-1
123.34832,249.67969,154.54688,426.94922,24.248182,-1
142.16518,242.57143,148.28572,376.14285,25.478283,-1
145.20192,235.76923,129.07692,433.15384,25.185936,-1
117.45574,261.06015,151.17293,500.6015,24.321596,-1
122.118996,247.31818,115.46591,603.8295,16.921429,-1
121.75651,245.62328,128.0277,517.5789,21.893887,-1
133.224,244.85556,139.17778,430.86667,38.195377,-1
125.62692,231.712,113.824,602.104,23.805285,-1
135.4614,248.64706,134.38235,454.14706,44.957535,-1
118.614235,234.8158,113.25,612.4605,27.58556,-1
133.09685,228.8806,115.76617,563.15424,25.208466,-1
140.99432,231.06061,127.36363,420.36365,30.192251,-1
125.41959,237.47101,114.014496,575.03625,21.22615,-1
122.51806,226.45992,109.620255,599.0211,26.063375,-1
129.68709,237.96748,122.930084,495.18536,33.48188,-1
112.23593,241.72414,122.44827,565.931,29.104265,-1
129.10204,228.83035,105.97619,672.5387,30.661795,-1
134.8688,220.72868,103.46512,617.4031,24.575686,-1
127.50391,258.0,147.0,491.75,44.813328,-1
122.21141,244.49019,153.61765,351.84314,16.110361,-1
131.23903,216.30818,103.86793,224.81133,20.766338,-1
102.38333,230.6,107.13333,490.93332,24.161861,-1
125.6691,222.46512,130.27907,268.5814,29.224352,-1
125.946106,403.831,201.28973,355.87122,8.64578,-1
125.71606,225.5575,128.10104,194.28572,14.360709,-1
125.401405,226.66667,117.48148,416.37036,46.068863,-1
131.04146,190.14423,89.78846,218.08653,22.002739,-1
124.4657,330.98947,201.47368,346.07367,40.38228,-1
131.88826,188.5685,89.31507,128.80138,10.084083,-1
130.2641,203.9647,99.55294,300.4353,50.290897,-1
134.73788,348.81818,238.15909,348.97726,41.15524,-1
87.140625,417.0,256.5,369.5,28.442924,-1
100.77311,326.53333,250.6,399.2,12.861657,-1
126.97774,258.443,167.36842,231.1272,19.945492,-1
138.43103,467.18182,255.77272,353.72726,41.725193,-1
128.68939,492.52,271.12,405.04,18.139635,-1
119.02756,523.7161,305.44516,443.52902,15.304058,-1
125.74019,220.43843,114.46305,415.83743,33.05827,-1
139.22656,439.41666,279.58334,426.58334,80.49582,-1
126.863106,445.14584,335.45834,582.3125,20.046778,-1
128.30705,465.58096,306.1143,477.79047,34.741474,-1
139.25365,219.8,117.36667,328.31668,28.89642,-1
123.38882,433.09677,403.67206,686.35486,24.618736,-1
133.37152,405.77777,331.94446,564.1111,36.839367,-1
121.87708,405.26666,348.93332,688.5333,36.40667,-1
131.95732,388.6389,322.44446,623.7639,79.26261,-1
143.55864,371.40985,287.4754,466.81967,45.09823,-1
116.12883,450.65308,437.06122,783.5102,20.598156,-1
124.59492,465.8919,377.81082,526.0541,104.3641,-1
122.81771,465.0,368.91666,613.3333,42.420757,-1
125.54533,486.32608,466.3913,765.2826,31.19913,-1
129.49133,271.4516,198.66129,324.1613,28.995125,-1
133.96962,216.64815,104.59259,323.74075,24.614845,-1
119.977646,502.57144,519.0119,796.4524,41.84195,-1
125.3937,427.1875,409.5,704.90625,55.92905,-1
131.65677,347.89474,288.9737,578.8684,38.980686,-1
121.028824,245.7406,130.9361,551.9962,38.318317,-1
134.35968,209.25,99.25,200.75,12.107429,-1
134.83676,238.02971,128.97029,464.84158,33.133198,-1
106.0625,449.0,418.76923,741.61536,45.801605,-1
121.81457,458.6579,392.28946,605.0789,16.140676,-1
129.46317,531.625,512.4167,728.0833,85.46162,-1
128.36363,222.97298,120.36487,365.97296,47.201355,-1
138.07443,564.6667,566.75757,790.9697,56.380642,-1
106.215,572.68,571.96,796.84,82.96361,-1
137.52208,227.18182,133.9495,246.62627,14.945495,-1
128.93385,363.2276,252.50345,338.9931,33.836937,-1
98.94531,522.125,504.375,772.375,93.97606,-1
106.90385,354.92307,295.3846,586.1539,77.85338,-1
126.804,273.75,170.25,369.5,21.40057,-1
134.57709,229.73973,115.09589,508.46576,28.981297,-1
93.89286,612.0,569.0,734.0,98.694954,-1
126.762886,447.32684,370.00488,550.5903,49.09102,-1
162.40625,609.0,599.0,778.0,80.0453,-1
121.231514,613.6923,672.46155,968.2564,64.56338,-1
121.31221,234.41284,118.366974,477.26605,38.078022,-1
129.34134,536.3617,511.68085,761.8511,78.32357,-1
122.98506,565.381,604.73016,908.6667,27.644487,-1
134.01044,331.97916,272.02084,487.58334,46.14797,-1
126.22662,261.5,148.32259,632.121,22.127468,-1
132.55695,240.68571,123.15873,496.40634,34.601395,-1
129.52856,262.81818,147.63637,722.7273,23.847527,-1
126.43073,465.7931,455.9655,714.4483,48.124172,-1
113.57143,316.0909,255.45454,464.81818,64.52581,-1
114.318344,227.90565,117.86793,554.8868,28.521175,-1
125.22159,357.97726,281.06818,460.0,38.439957,-1
131.31325,277.3617,167.19148,331.29788,21.846495,-1
126.41222,260.76794,141.2873,442.35913,40.569336,-1
140.80516,242.95454,145.59091,341.0,21.936234,-1
121.88866,249.86885,128.95082,682.40985,51.084618,-1
132.9134,237.47206,114.519554,543.081,21.814688,-1
